"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1964151761163235663","Sat Sep 06 04:46:39 +0000 2025","0","@edeesna iya eelll. demi sesuap skincare ","1964188472115179836","","edeesna","in","","0","0","0","https://x.com/undefined/status/1964188472115179836","1789103942745690112",
"1964186917463060497","Sat Sep 06 04:40:47 +0000 2025","0"," KODE VOUCHER DISKON PROMO HALODOC SEPTEMBER 2025 Haloskin (yg lagi jerawatan bisa konsul dan diresepin skincare buatan dokter) Gratis Ongkir untuk pembelian Haloskin Kode Kupon: HALOSKINAFFFGXW Biar ga ribet apply vouchernya klik link ini aja https://t.co/EnRJfvyiL0","1964186996957728857","","yoradiv","in","","0","0","0","https://x.com/undefined/status/1964186996957728857","1941104977004683264",
"1964186917463060497","Sat Sep 06 04:40:39 +0000 2025","0"," Reminder Minum Obat Ada fitur pengingat minum obat &amp; pakai salep Bantu disiplin karena skincare/obat itu konsistensi yang paling penting https://t.co/54mDWCExPg","1964186964329906478","https://pbs.twimg.com/media/G0IxoNQacAAJAA3.jpg","yoradiv","in","","0","1","0","https://x.com/undefined/status/1964186964329906478","1941104977004683264",
"1964186728438366676","Sat Sep 06 04:39:43 +0000 2025","0","dengerin ilmu skincare di youtube bukannya paham tp malah ngantuk krn berasa didongengin ","1964186728438366676","","","in","","0","0","0","https://x.com/undefined/status/1964186728438366676","1456890540952223748",
"1964186630149067102","Sat Sep 06 04:39:20 +0000 2025","0","wts skincare makeup after disc vip linknya aku taro di bawah ya bes https://t.co/zosILpvq7s","1964186630149067102","https://pbs.twimg.com/media/G0IxU21bUAIqr48.jpg","","in","","0","1","0","https://x.com/undefined/status/1964186630149067102","874252430086504449",
"1964186248752615940","Sat Sep 06 04:37:49 +0000 2025","0","Ternyata Skincare Bisa Halangi Wudhu Cek Jenis yang Kamu Pakai! - https://t.co/PYt9koPtpe https://t.co/bO4DWMkKQH","1964186248752615940","https://pbs.twimg.com/media/G0Iw_BPbUAAGIy7.png","","in","","0","0","0","https://x.com/undefined/status/1964186248752615940","1705652363732901888",
"1964186130666111394","Sat Sep 06 04:37:21 +0000 2025","0","OPEN JASTIP DONKI JEPANG skincare snack dll dm aja ya tidak akan ambil banyak titipan ya. jd yang mau langsung dm aja barangnya yg mana","1964186130666111394","","","in","","0","1","0","https://x.com/undefined/status/1964186130666111394","1515230363974799362",
"1964184325542600942","Sat Sep 06 04:30:10 +0000 2025","0","Rekomendasi Skincare Terbaik untuk Kulit Sehat dan Glowing https://t.co/DyUuueY9bc","1964184325542600942","","","in","","0","0","0","https://x.com/undefined/status/1964184325542600942","1565312729556328449",
"1963902295147446579","Sat Sep 06 04:29:57 +0000 2025","1","@ohmy_beautybank Balas dendam terbaik dengan cara tidak membalas. Abaikan mantamu dan omongannya. Anggap aj dah g ada lalu fokus ke dirimu sendiri. Pakai skincare tuh perlu trial and error klo ternyata gagal kmu bisa stress jika fokusnya ke validasi. Utamakan dirimu dulu","1964184269267280050","","ohmy_beautybank","in","","0","0","0","https://x.com/undefined/status/1964184269267280050","1182877883385053185",
"1964184176820654136","Sat Sep 06 04:29:35 +0000 2025","0","Yuk yang lagi cari skincare korea ORI 100% yaa guyss","1964184176820654136","","","in","","0","0","0","https://x.com/undefined/status/1964184176820654136","1724653749636112384",
"1964183090764611828","Sat Sep 06 04:26:57 +0000 2025","0","Beli air mawar Viva jugain this ecomony keknya skincare gue harus yang murah-murah semoga cocok.","1964183515819626645","","rokuwro","in","","0","0","0","https://x.com/undefined/status/1964183515819626645","1945126296486600704",
"1964182573187244171","Sat Sep 06 04:23:12 +0000 2025","28","Familia yako inastahili ulinzi bora - Leo Soap ni salama kwa kila mtu. Hung'arisha Ngozi Hupunguza chunusi na madoa Hupunguza ukavu Ni salama kwa familia nzima Kwa Tsh 3 000/= tu usikose Whatsapp : https://t.co/nor0F4yVTl #Leosoap #skinCare #SokoLetu https://t.co/Zip4UBYaVc","1964182573187244171","https://pbs.twimg.com/media/G0ItndNWEAAe242.jpg","","in","","1","1","32","https://x.com/undefined/status/1964182573187244171","569218818",
"1964181019981971528","Sat Sep 06 04:20:58 +0000 2025","0","Yang mau nyobain skincare prelov yuk mampir di orenkuu https://t.co/8N4eIDFHRe Mampir dulu siapa tau ada yang kalian cari #HOMETOWN #USOpen #fyp https://t.co/gN0rIWaC7K","1964182011721252990","https://pbs.twimg.com/media/G0ItIBzbUAEIVXV.jpg","sioyenmix","in","","0","1","0","https://x.com/undefined/status/1964182011721252990","1606221324850188288",
"1964181019981971528","Sat Sep 06 04:19:20 +0000 2025","0","Ada skintific jugaa yukk mampir dulu di prelove skincare ku siapa tau ada yang dicari. Expired masi aman beli rerata di offcial storenya . Link oren diatas ya #LaVuelta25 #ItalianGP #Santapp #zonauang️ https://t.co/XRZFiPJWXm","1964181598149980531","https://pbs.twimg.com/media/G0Isv1mbUAAinvb.jpg","sioyenmix","in","","0","1","0","https://x.com/undefined/status/1964181598149980531","1606221324850188288",
"1964092894437937278","Sat Sep 06 04:18:20 +0000 2025","1","@PresidenKopi @KemenkeuRI Kalo begitu sudah saatnya sang wapres turun tangan..Ayo bagi2 rokok gratis. Bagi sembako sudah bagi susu sudah bagi skincare sudah bagi2 janji sudah. Saatnya bagi2 rokok yakin masyarakat akan antusias..coba aja. @psi_id @gibran_tweet ini saran bagus loh..!","1964181347460677950","","PresidenKopi","in","","0","0","0","https://x.com/undefined/status/1964181347460677950","1685924999482523648",
"1964181213079536002","Sat Sep 06 04:17:48 +0000 2025","0","make up - skincare - fragrance dah pas banget jd cowok ganteng+wangi","1964181213079536002","","","in","","0","0","1","https://x.com/undefined/status/1964181213079536002","1014657089262608384",
"1964142006399377648","Sat Sep 06 04:14:16 +0000 2025","0","@bleachedmauve @kiwwdya Kalo serum udah jarang kepake fokus basic skincare yg penting rajin pke ss","1964180323790471646","","bleachedmauve","in","","0","0","0","https://x.com/undefined/status/1964180323790471646","734961245913108482",
"1964142006399377648","Sat Sep 06 04:12:51 +0000 2025","0","@kiwwdya Gpp skincare gk harus mahal yg penting cocok dan gk bikin breakout Yg lebih penting hati dan attitude kita cantik penampilan pun ikut baik","1964179967807283659","","kiwwdya","in","","0","0","0","https://x.com/undefined/status/1964179967807283659","734961245913108482",
"1963775360748712304","Sat Sep 06 04:12:44 +0000 2025","0","@ohmy_beautybank Aku dirumah gapake sunscreen cuma pake skincare aja yg skalian bagus","1964179939168788584","","ohmy_beautybank","in","","0","1","0","https://x.com/undefined/status/1964179939168788584","922135879962869760",
"1964178966199357653","Sat Sep 06 04:08:52 +0000 2025","0","Cek Wardah EXOSOME + PDRN Lift Regenerating Serum (Clinic Treatment Serum dengan Salmon DNA &amp; Hifu Result Glowing Plumpy Collagen Serum) - Serum Essens Kulit - Skincare dengan harga Rp218.500. Dapatkan di Shopee sekarang! https://t.co/aZJF63ntZe https://t.co/96yBsZAONh","1964178966199357653","https://pbs.twimg.com/media/G0IqW6pbUAIvyLa.jpg","","in","","0","0","0","https://x.com/undefined/status/1964178966199357653","251598820",
"1964178310109511789","Sat Sep 06 04:06:16 +0000 2025","0","Guys aku open order skincare dan make up wardah all product beli banyak akan aku kasih free gift https://t.co/5KpYZGBWzh","1964178310109511789","https://pbs.twimg.com/media/G0Ipu8ebUAEGkKO.jpg","","in","","0","0","0","https://x.com/undefined/status/1964178310109511789","2959641060",
"1964149095024435371","Sat Sep 06 04:04:51 +0000 2025","0","@tanyakanrl Suka kuku pendek soalnya kuku panjang ganggu kemampuan sensorik terus kalo kalo pake skincare ada aja sisa produk yg nyempil di bawahnya.","1964177955665453317","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1964177955665453317","1067237745704153089",
"1964177625582121224","Sat Sep 06 04:03:33 +0000 2025","0","Alhamdulillah terakhir ngopekin bibir dah lupa kapan semenjak gw pake vaselin TIAP MALEM sebelum tidur terus paginya pake lip balm lip ice. Pokonya wajib dua produk itu gak boleh skip (even hari di mana aku skip skincare i would never skip those two)","1964177625582121224","","","in","","0","1","0","https://x.com/undefined/status/1964177625582121224","1324950755334266882",
"1964173426375151750","Sat Sep 06 03:46:52 +0000 2025","0","Spill skincare nya bang?","1964173426375151750","","","in","","0","1","0","https://x.com/undefined/status/1964173426375151750","890560834467909634",
"1964171732019007976","Sat Sep 06 03:40:08 +0000 2025","0","aku usahakan basic skincare tp rajin treatment itu","1964171732019007976","","","in","","0","0","0","https://x.com/undefined/status/1964171732019007976","1018371186068094976",
"1963917059932213495","Sat Sep 06 03:39:30 +0000 2025","1","@yappingfess semenjak kenal skincare makeup gabisa makan jajan bejibun lg tiap weekend","1964171575915364601","","yappingfess","in","","0","1","1","https://x.com/undefined/status/1964171575915364601","1524207347438014464",
"1964170607454761240","Sat Sep 06 03:35:57 +0000 2025","0"," Niacinamide (Vit B3) Cerahin kulit kusam secara bertahap Kontrol minyak berlebih Kurangi kemerahan &amp; bekas jerawat Kuatkan skin barrier Cocok buat: kulit sensitif acne-prone gampang merah atau pemula skincare","1964170681949487539","","lo_myself7","in","","0","1","0","https://x.com/undefined/status/1964170681949487539","1568995446273773570",
"1964170607454761240","Sat Sep 06 03:35:39 +0000 2025","0","Niacinamide vs Vitamin C: Mana yang Lebih Ampuh Buat Mencerahkan Wajah? Sering bingung pilih Niacinamide atau Vitamin C buat mencerahkan wajah? Dua-duanya populer banget di dunia skincare tapi efek &amp; cara kerjanya beda. Yuk kita bandingin biar kamu nggak salah pilih ","1964170607454761240","","","in","","0","1","0","https://x.com/undefined/status/1964170607454761240","1568995446273773570",
"1964170232357949749","Sat Sep 06 03:34:10 +0000 2025","3","kalau udah kebiasaan skincare itu klo sekaliii aja nggak cuci muka kerasa kek umur nambah 10 taun","1964170232357949749","","","in","","0","0","0","https://x.com/undefined/status/1964170232357949749","1246285327448199175",
"1964147930958602495","Sat Sep 06 03:29:42 +0000 2025","0","Sebelum berangkat gua sempetin skincare dulu minimal sunscreen biar kulit aman seharian. Walaupun camping tetep harus fresh wajah tampan ini https://t.co/lmIIcVfrHc","1964169108078915634","https://pbs.twimg.com/media/G0IhZMibUAQcc3a.jpg","mwinghaoo","in","","0","1","0","https://x.com/undefined/status/1964169108078915634","415212285",
"1964167706581815656","Sat Sep 06 03:24:08 +0000 2025","3","kudunya daerah perbatasan tuh yg dapet perhatian lebih karena dia di bagian terluar. sama kaya kulit dirawat pake skincare dan dilindungi sunscreen.","1964167706581815656","","","in","","0","0","0","https://x.com/undefined/status/1964167706581815656","811435080404979712",
"1964006113545781496","Sat Sep 06 03:21:00 +0000 2025","0","@aannacha pipi bruntusan gara² sakit &amp; males skincare emg sering kejadian biasanya karena pori tersumbat &amp; kulit kurang bersih. bisa coba gentle cleanser + rutin double cleansing biar lebih tepat konsultasi ke dokter kulit di Halodoc. Cashback 50%: →KONSULCBWYNFS →OBATCBHY0R","1964166920401219636","","aannacha","in","","0","0","0","https://x.com/undefined/status/1964166920401219636","1944241071363645440",
"1963829346130665767","Sat Sep 06 03:20:53 +0000 2025","4","@WordsOfMtv bener lagi kaka gua gaji dibawah umr bisa beli sepatu tiap bulan paket dateng tiap hari skincare di kamar mandi bentuknya gede2 banget kok bisa","1964166889871200542","","WordsOfMtv","in","","0","11","0","https://x.com/undefined/status/1964166889871200542","1617342150009835524",
"1964166082186674300","Sat Sep 06 03:17:41 +0000 2025","0","Cek They.We - Paket Whitening Skincare Glowing BPOM dengan harga Rp179.000. Dapatkan di Shopee sekarang! https://t.co/pdQ4oaa7fh https://t.co/AbVvpnpptG","1964166082186674300","https://pbs.twimg.com/media/G0IepH4akAAxnmd.jpg","","in","","0","0","0","https://x.com/undefined/status/1964166082186674300","1154176156330946560",
"1964165651452612714","Sat Sep 06 03:15:58 +0000 2025","0","Cek Anessa - Perfect UV Sunscreen Skincare Gel SPF 50+ PA++++ 90gr - Sunscreen Kulit Normal/Kering dengan harga Rp398.860. Dapatkan di Shopee sekarang! https://t.co/smKwiLHQum https://t.co/SBB0q7KErN","1964165651452612714","https://pbs.twimg.com/media/G0IeQDbbQAAzG86.jpg","","in","","0","0","0","https://x.com/undefined/status/1964165651452612714","1154176156330946560",
"1964165543994544382","Sat Sep 06 03:15:32 +0000 2025","0","Gw ketawa sampe nangis morning skincare routine gw kebuang","1964165543994544382","","","in","","0","0","0","https://x.com/undefined/status/1964165543994544382","1034337409687642113",
"1964165428260778316","Sat Sep 06 03:15:05 +0000 2025","0","Cek COSRX AHA/BHA Clarifying Treatment Toner - 150 ml - Toner Eksfoliator AHA/BHA - Skincare dengan harga Rp130.000. Dapatkan di Shopee sekarang! https://t.co/yDXB9WdN1R https://t.co/Pf0TNYL2cX","1964165428260778316","https://pbs.twimg.com/media/G0IeDDjbsAABRd_.jpg","","in","","0","0","0","https://x.com/undefined/status/1964165428260778316","1154176156330946560",
"1964165324602757355","Sat Sep 06 03:14:40 +0000 2025","0","Cek [BUY 1 FREE 1] LANBENA Masker Mata Retinol Anti Aging + Cerahkan Lingkaran Hitam - Eye Patch Kolagen Melembapkan Eye Cream Eye masker wajah Skincare (60Pcs/30Pairs) dengan harga Rp89.000. Dapatkan di Shopee sekarang! https://t.co/jc6ICTTsGo https://t.co/iecVpbL1ZD","1964165324602757355","https://pbs.twimg.com/media/G0Id9BBbUAIF1g8.jpg","","in","","0","0","0","https://x.com/undefined/status/1964165324602757355","1154176156330946560",
"1964165302733983807","Sat Sep 06 03:14:35 +0000 2025","0","Cek [3PCS] Baru! Azarine Bundle Skincare 100rban! Facial Cleanser Moisturizer Sunscreen Wajah dengan harga Rp107.000. Dapatkan di Shopee sekarang! https://t.co/zTzoBZnHuk https://t.co/AaVMYhoehc","1964165302733983807","https://pbs.twimg.com/media/G0Id7vJaAAEek4U.jpg","","in","","0","0","0","https://x.com/undefined/status/1964165302733983807","1154176156330946560",
"1964165194273165580","Sat Sep 06 03:14:09 +0000 2025","0","Cek WARDAH [2 pcs] Paket Renew You Lift Firm Day Moisturizer + Rejuvenate Night Moisturizer 30 gr - Membantu Melembabkan Kulit - Skincare dengan harga Rp216.000. Dapatkan di Shopee sekarang! https://t.co/4DgCs3BZvQ https://t.co/3xBuJv8NuA","1964165194273165580","https://pbs.twimg.com/media/G0Id1bbbUAEcgCJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1964165194273165580","1154176156330946560",
"1964165143086203055","Sat Sep 06 03:13:57 +0000 2025","0","Cek Serum Wajah Ibu Hamil - Advanced Brightening Face Serum Mama's Choice (Skincare Ibu Hamil Aman untuk Ibu Hamil dan Menyusui) dengan harga Rp124.399. Dapatkan di Shopee sekarang! https://t.co/AVwCPcwQY2 https://t.co/Dp4bznRpDk","1964165143086203055","https://pbs.twimg.com/media/G0IdydjbIAARd5q.jpg","","in","","0","0","0","https://x.com/undefined/status/1964165143086203055","1154176156330946560",
"1964164756501045519","Sat Sep 06 03:12:25 +0000 2025","0","Cek Paket VIVA Skincare Lengkap untuk Mencerahkan | Flek Hitam | Kusam | Penuaan Dini | Pori Tersumbat dengan harga Rp55.550. Dapatkan di Shopee sekarang! https://t.co/24kbM0YDza https://t.co/KOT4DI92Cb","1964164756501045519","https://pbs.twimg.com/media/G0Idb7HbUAY_zcM.jpg","","in","","0","0","0","https://x.com/undefined/status/1964164756501045519","1154176156330946560",
"1964164629656990153","Sat Sep 06 03:11:54 +0000 2025","0","Cek Glowsophy Bundle 3 Pcs Watermelon Brightening Moisturizer Niacinamide Mugwort Gel Day and Night Skincare 100 ml Gel Pelembab Wajah Mencerahkan Kulit Bercahaya Brightening Cream dengan harga Rp130.999. Dapatkan di Shopee sekarang! https://t.co/2XD6VSqtDj https://t.co/n9UKJpm8JB","1964164629656990153","https://pbs.twimg.com/media/G0IdUkxbUAMj6t3.jpg","","in","","0","0","0","https://x.com/undefined/status/1964164629656990153","1154176156330946560",
"1964162885359137075","Sat Sep 06 03:11:22 +0000 2025","0","Skincare - 10k dapet 2 atau kalo mau salah satu bisa - tutup yg unggu ilang - isi masih banyak https://t.co/xREhyE7r3b","1964164493992149318","https://pbs.twimg.com/media/G0IdMphbUAIBQbH.jpg","screatifes","in","","0","0","0","https://x.com/undefined/status/1964164493992149318","1874740071976542208",
"1964164256330293486","Sat Sep 06 03:10:25 +0000 2025","0","Cek HADIAH GRATIS - Face Care Bundle Brightening Mama's Choice (Paket Skincare Aman untuk Ibu Hamil dan Menyusui) dengan harga Rp346.900. Dapatkan di Shopee sekarang! https://t.co/NNq4wqPNOW https://t.co/ug3FQzFpQL","1964164256330293486","https://pbs.twimg.com/media/G0Ic-1DbUAEzG-f.jpg","","in","","0","0","0","https://x.com/undefined/status/1964164256330293486","1154176156330946560",
"1964164209035661411","Sat Sep 06 03:10:14 +0000 2025","0","Cek [HAPPY INTERNATIONAL MOM's DAY: Wardah Beauty Mom's Kit] WARDAH Renew You Paket Lengkap Full Regime (Serum Night Cream Essence Day Cream Facial Wash) - Skincare dengan harga Rp486.000. Dapatkan di Shopee sekarang! https://t.co/V8Gj4dvHJb https://t.co/bXwUZdMZY8","1964164209035661411","https://pbs.twimg.com/media/G0Ic8GpbkAAbiQa.jpg","","in","","0","0","0","https://x.com/undefined/status/1964164209035661411","1154176156330946560",
"1964164030450586036","Sat Sep 06 03:09:31 +0000 2025","0","Cek Azarine Glow Revolution Series [5 pcs] Paket Skincare Untuk Mencerahkan dan Kulit Glowing Maksimal with Sunscreen dengan harga Rp235.000. Dapatkan di Shopee sekarang! https://t.co/nyZNjYsEST https://t.co/8hFaZZCyS1","1964164030450586036","https://pbs.twimg.com/media/G0Icxt5bUAA9g1x.jpg","","in","","0","0","0","https://x.com/undefined/status/1964164030450586036","1154176156330946560",
"1964134801830711797","Sat Sep 06 03:08:54 +0000 2025","43","@Urrangawak Hey masyarakat dunia lihat....wapres kami @gibran_tweet luar biasa... skillnya mulai dari bagi susu dan skincare ke anak sekolah skrg ronda malam....apa kalian punya wapres sehebat ini??? Tentu tidak ya kan...","1964163874124681280","","Urrangawak","in","","0","3","0","https://x.com/undefined/status/1964163874124681280","1139304012992225280",
"1964163774719652178","Sat Sep 06 03:08:30 +0000 2025","0","Cek Wardah [5 pcs] Paket Skincare Solusi Masalah Kulit - Face Wash Moisturizer Serum Sunscreen &amp; Toner (Acnederm Cica Panthenol UV Shield Amino Facial Wash Airy Crystal Secret Lightening) dengan harga Rp260.000. Dapatkan di Shopee sekarang! https://t.co/qtCKapK5iK https://t.co/oT6b2GfYV7","1964163774719652178","https://pbs.twimg.com/media/G0IciyjaEAA-loo.jpg","","in","","0","0","0","https://x.com/undefined/status/1964163774719652178","1154176156330946560",
"1964163197998682130","Sat Sep 06 03:06:13 +0000 2025","0","Rambut Pirang Kate Middleton Disebut Wig Hairdresser Putri Diana Angkat Suara https://t.co/4SQcpq9Wkx","1964163197998682130","","","in","","0","1","0","https://x.com/undefined/status/1964163197998682130","95579729",
"1964128945416077415","Sat Sep 06 03:04:57 +0000 2025","5","@tanyarlfes kulit muka lebih gelap dr tangan bisa karena bekas jerawat sinar matahari/skincare yg kurang cocok cobain kak konsul SPKK Halodoc kemarin aku dikasih rekomendasi skincare yg tepat cocok dan bisa irit masukin ini U/Konsultasi dokter : KONSULCBWYNFS U/Obat/skincare:","1964162879009280406","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1964162879009280406","1944241071363645440",
"1964162837351211091","Sat Sep 06 03:04:47 +0000 2025","3","tawarin skincare under price dong guyss yg bisa yaaa","1964162837351211091","","","in","","0","26","0","https://x.com/undefined/status/1964162837351211091","1812287600272826369",
"1964162177763250684","Sat Sep 06 03:02:10 +0000 2025","0","rek! ada yg pl make up/skincare/slingbag yg bisa cod liwet?","1964162177763250684","","","in","","0","1","0","https://x.com/undefined/status/1964162177763250684","4217993619",
"1964156597740929229","Sat Sep 06 03:01:00 +0000 2025","0","@jisyung Apa sih mana itu baru satu fun factnya gak fun pula duh jangan jadi sok maknae yaa. Btw spill skincare yang bikin kamu awet muda dong dik?","1964161883881038287","","jisyung","in","","0","0","0","https://x.com/undefined/status/1964161883881038287","725458501707902976",
"1964161807255556457","Sat Sep 06 03:00:41 +0000 2025","0","7 Fakta Bakuchiol yang Ada Dalam Skincare Kandungan Aman untuk Anti Aging https://t.co/8acBfvAPAF via @tribunshopping_","1964161807255556457","","","in","","0","0","0","https://x.com/undefined/status/1964161807255556457","1390177136456044545",
"1964161798413926502","Sat Sep 06 03:00:39 +0000 2025","0","Voucher Kesehatan by Halodoc Sept25 Lebih Mudah tinggal klik semua bisa dari rumah. Dapatkan potongan Pakai kupon berikut: Konsul Dokter: KONSULCBXRUA9 Beli Obat: OBATCB9DH28 Homecare: HLDXHOMECAREENV Haloskin/Skincare: HALOSKINAFFANN #voucherhalodoc #zonauang #zonajajan https://t.co/MKz6aQe1xj","1964161798413926502","https://pbs.twimg.com/media/G0Iava4bUAMgZl6.jpg","","in","","1","0","0","https://x.com/undefined/status/1964161798413926502","1916521789355905024",
"1964161643916726650","Sat Sep 06 03:00:02 +0000 2025","1","Voucher Promo Halodoc ️ KONSULCBJ44N5 chat dokter SpKK Obgyn Psikolog DSA dll ️OBATCBET8GD obat vitamin skincare ️HLDXHOMECAREGVOX Homecare : dokter ke rumah vaksin booster MCU tes lab ️ HALOSKINAFFJN75 solusi jerawat &amp; glowing skin #zonauang #zonajajan️️","1964161643916726650","","","in","","0","0","0","https://x.com/undefined/status/1964161643916726650","1889652053095620608",
"1964011869242535972","Sat Sep 06 02:56:21 +0000 2025","0","@easyberi flu tiba² emg bikin ga nyaman ada obat kayak Rhinos buat bantu redain pilek tapi dosis tiap orang beda dicoba konsul dokter dulu Ada cashback untuk konsul &amp; beli obat di Halodoc pake kode Konsultasi dokter/psikolog KONSULCBLXCJ9 Obat vitamin skincare OBATCBXU0JU","1964160714576171056","","easyberi","in","","0","0","0","https://x.com/undefined/status/1964160714576171056","1930801407533445120",
"1964160509344686420","Sat Sep 06 02:55:32 +0000 2025","0","Izin min saya sedang cari partner kerja parttime untuk jadi admin handle produk skincare di olshop barangkali ada yang minat di sini pengerjaannya remote ya untuk gaji dibayarkan dihari yg sama saat bekerja DM untuk detail terpenting FREE #zonauang #zonajajan #lokerjakarta","1964160509344686420","","","in","","0","0","0","https://x.com/undefined/status/1964160509344686420","1875101055911862272",
"1963829346130665767","Sat Sep 06 02:54:10 +0000 2025","2","@WordsOfMtv Gua sm ada kebutuhan personal kaya skincare dan kopi tapi gua ga sesetiap hari itu kaya dia yg main bl dan rokok.","1964160167580209652","","yappree","in","","0","1","0","https://x.com/undefined/status/1964160167580209652","1120170178510086144",
"1964159426236936603","Sat Sep 06 02:51:14 +0000 2025","0","mana skincare abisnya barengan","1964159426236936603","","","in","","0","0","0","https://x.com/undefined/status/1964159426236936603","107935540",
"1964144842348335117","Sat Sep 06 02:49:03 +0000 2025","0","@halorioorio radang tonsil bikin nelan sakit &amp; badan drop jangan ditahan coba konsul di Halodoc biar dapet obat yg pas &amp; cepet reda. Ada cashback untuk konsul &amp; beli obat di Halodoc pake kode: Konsul dokter/psikolog KONSULCBLXCJ9 Obat skincare OBATCBXU0JU","1964158877026672945","","halorioorio","in","","0","0","0","https://x.com/undefined/status/1964158877026672945","1930801407533445120",
"1964158583014380004","Sat Sep 06 02:47:53 +0000 2025","0","love pulse treasure seongsu ternyata agak nyampur sama skincare ya kamu sur https://t.co/xYK98DWAgm","1964158583014380004","https://pbs.twimg.com/media/G0IX0B8bIAA24uV.jpg","","in","","0","0","0","https://x.com/undefined/status/1964158583014380004","1868955433014378496",
"1964156141136490650","Sat Sep 06 02:43:39 +0000 2025","0","@3rachaaddicted waduh kombo bapil + radang + PMS bikin badan berasa copot semua tidur lama kadang ga cukup kalo imun lagi drop. coba konsul di Halodoc biar dapet obat &amp; tips pemulihan. Aku biasanya pake ini biar ga boncos Konsul dokter/psikolog KONSULCBLXCJ9~ Obat skincare OBATCBXU0JU~","1964157519271465418","","3rachaaddicted","in","","0","0","0","https://x.com/undefined/status/1964157519271465418","1930801407533445120",
"1964149095024435371","Sat Sep 06 02:31:20 +0000 2025","0","@tanyakanrl smua panjang kecuali 2 telunjuk krn buat ambil skincare yg di jar gtu 2 krn emg hrus sm aja si kanan kiri","1964154420259934678","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1964154420259934678","1559108104771764224",
"1964154128588038298","Sat Sep 06 02:30:12 +0000 2025","0"," Pakai moisturizer andalan Si Kecil Stay tuned terus ya Moms buat info seputar perawatan kulit Si Kecil lainnya #nubiko #skincare #skincareanak #byebercakputih","1964154134963040641","","nubiko_id","in","","0","0","0","https://x.com/undefined/status/1964154134963040641","1922199452766572544",
"1964154064071217613","Sat Sep 06 02:29:55 +0000 2025","0","orang bloon mana yg ga bawa balik pouch skincare n make upnya","1964154064071217613","","","in","","0","2","0","https://x.com/undefined/status/1964154064071217613","1805371906419572737",
"1964152068337520704","Sat Sep 06 02:21:59 +0000 2025","0","halo temen - temen aku mau jual stok skincare &amp; make up aku semuanya NEW yaaa dom bandung cod langsung yaa https://t.co/cpACuVjbMM","1964152068337520704","https://pbs.twimg.com/media/G0IR46taoAAodi1.jpg","","in","","1","0","0","https://x.com/undefined/status/1964152068337520704","1306204372171333632",
"1964151880621203802","Sat Sep 06 02:21:15 +0000 2025","2","Guys tawarin make up atau skincare new kalian dong aku kehabisan semua soalnya","1964151880621203802","","","in","","0","29","0","https://x.com/undefined/status/1964151880621203802","1647352934508949504",
"1963909269478392103","Sat Sep 06 02:21:05 +0000 2025","13","kalau cari pelembab wajah gentong nih Glamazing GLAMAZING MOISTURIZER ️ https://t.co/MacoINmiJM ga expect ternyata ni skincare memang SEEE GENTONG itu woiiii hampir segede tumbler kuuu . walaupun gede ini harganya cuma 50ribuan ya ges teksturnya enakkk gel yang https://t.co/cjXUzdQuxZ","1964151841220153412","https://pbs.twimg.com/media/G0IRr1sa0AAyZDw.jpg","amaliyakusumaa","in","","1","1","1","https://x.com/undefined/status/1964151841220153412","1794090933803192320",
"1963843898817540216","Sat Sep 06 02:18:46 +0000 2025","0","@xyliazulia Padahi mana cukup 100rb. Tambahi 900rb lagi. 100rb gasan skincare hair care bodycare mana cukup. Nukar handbody ja 90rb sdh ","1964151256546759132","","xyliazulia","in","","0","0","0","https://x.com/undefined/status/1964151256546759132","3042107036",
"1964128717497860334","Sat Sep 06 02:13:28 +0000 2025","5","@Carbaroxabane Sawit itu dari ujung daun sampe ujung akar berguna semua. Pengolahan sawitnya bisa jadi apa saja dari fuel bahan skincare bahan pengganti di industri makanan dll. Yurop iri aja tuh ga bisa nanem sawit wkwk","1964149924440003003","","Carbaroxabane","in","","0","1","0","https://x.com/undefined/status/1964149924440003003","67848433",
"1964148921917374832","Sat Sep 06 02:09:29 +0000 2025","0","Friends Type A: Mput jajan yuk. Ga deehh aku lagi shaum Mput balik nanti ke XX yuk. Ya? Ya? Aku keknya nggaak. Kalian ajaa Friends Type B: Aku kira kamu tuh sering jajan sama makan di luar. Ngatur uang sama nabungnya gimana? Kamu skrg cuman pake X (skincare) beneran? ","1964148921917374832","","","in","","0","1","0","https://x.com/undefined/status/1964148921917374832","1025913726",
"1964148093412155735","Sat Sep 06 02:06:12 +0000 2025","0","Cek [NEW SHADE!] OMG OH MY GLAM Glassy Lip Tint 2g - Lip Tint Warna Intense Tahan 12 Jam Skincare Infused dengan harga Rp27.000. Dapatkan di Shopee sekarang! https://t.co/BaZxjM4MDd https://t.co/O1AjWRhvk2","1964148093412155735","https://pbs.twimg.com/media/G0IOOMTbUAAUMrv.jpg","","in","","0","0","0","https://x.com/undefined/status/1964148093412155735","1794991459231576064",
